fips,county_name,region,rural_pct,population,rural_pop,rural_flag
06037481711,Los Angeles CA,Los Angeles Region,0,4606,0,0
06037603802,Los Angeles CA,Los Angeles Region,0,3937,0,0
06037554204,Los Angeles CA,Los Angeles Region,0,4600,0,0
06083000302,Santa Barbara CA,Central Coast Region,0,4136,0,0
06083002924,Santa Barbara CA,Central Coast Region,0,6055,0,0
06077005132,San Joaquin CA,Central Valley Region,0,3295,0,0
06077005133,San Joaquin CA,Central Valley Region,0,4319,0,0
06077005129,San Joaquin CA,Rural Areas,1,3857,3857,1
06109985202,Tuolumne CA,Rural Areas,1,2734,2734,1
06079012102,San Luis Obispo CA,Central Coast Region,0,5482,0,0
06067005202,Sacramento CA,Capital Region,0,3513,0,0
06067007105,Sacramento CA,Capital Region,0,7408,0,0
06067008704,Sacramento CA,Capital Region,0,3605,0,0
06067009312,Sacramento CA,Capital Region,0,7749,0,0
06067009332,Sacramento CA,Capital Region,0,1609,0,0
06031000407,Kings CA,Rural Areas,1,6893,6893,1
06077001502,San Joaquin CA,Central Valley Region,0,4596,0,0
06077003115,San Joaquin CA,Central Valley Region,0,3543,0,0
06077005136,San Joaquin CA,Central Valley Region,0,3210,0,0
06077005217,San Joaquin CA,Central Valley Region,0,3327,0,0
06077003218,San Joaquin CA,Central Valley Region,0,3666,0,0
06045011004,Mendocino CA,Rural Areas,0.9979533360622186,2443,2438,1
06087121601,Santa Cruz CA,Central Coast Region,0,3455,0,0
06087121801,Santa Cruz CA,Central Coast Region,0,2007,0,0
06079011201,San Luis Obispo CA,Central Coast Region,0.00420954162768943,4276,18,0
06079011903,San Luis Obispo CA,Central Coast Region,0,1725,0,0
06115040201,Yuba CA,Rural Areas,0,3827,0,1
06115040305,Yuba CA,Rural Areas,0.8987295825771324,2755,2476,1
06023011502,Humboldt CA,Rural Areas,1,1638,1638,1
06023010701,Humboldt CA,Rural Areas,0.816171389080857,4341,3543,1
06013337202,Contra Costa CA,Bay Area Region,0,4999,0,0
06013334008,Contra Costa CA,Bay Area Region,0,4114,0,0
06013303104,Contra Costa CA,Bay Area Region,0,7206,0,0
06013302013,Contra Costa CA,Bay Area Region,0,3359,0,0
06089012606,Shasta CA,Rural Areas,1,3346,3346,1
06097151404,Sonoma CA,Bay Area Region,0,3290,0,0
06097152804,Sonoma CA,Bay Area Region,0,2807,0,0
06097154307,Sonoma CA,Rural Areas,1,745,745,1
06081602002,San Mateo CA,Bay Area Region,0,3233,0,0
06081606201,San Mateo CA,Bay Area Region,0,4083,0,0
06081600501,San Mateo CA,Bay Area Region,0,3900,0,0
06047002204,Merced CA,Central Valley Region,0.0061068702290076335,5895,36,0
06007002401,Butte CA,Rural Areas,1,1418,1418,1
06083002014,Santa Barbara CA,Central Coast Region,0,6335,0,0
06083002406,Santa Barbara CA,Central Coast Region,0,3583,0,0
06083002407,Santa Barbara CA,Central Coast Region,0,5039,0,0
06083002710,Santa Barbara CA,Central Coast Region,0,4365,0,0
06067006902,Sacramento CA,Capital Region,0,3608,0,0
06067005003,Sacramento CA,Capital Region,0,5240,0,0
06067009642,Sacramento CA,Capital Region,0,1874,0,0
06067006204,Sacramento CA,Capital Region,0,4137,0,0
06067004013,Sacramento CA,Capital Region,0,3580,0,0
06067007109,Sacramento CA,Capital Region,0,3801,0,0
06065043520,Riverside CA,Inland Empire Region,0,2443,0,0
06065043295,Riverside CA,Inland Empire Region,0,4889,0,0
06065045234,Riverside CA,Inland Empire Region,0,4699,0,0
06065049501,Riverside CA,Inland Empire Region,0,4600,0,0
06065045305,Riverside CA,Inland Empire Region,0,4744,0,0
06065045611,Riverside CA,Rural Areas,1,4276,4276,1
06065045127,Riverside CA,Inland Empire Region,0,2572,0,0
06065031504,Riverside CA,Inland Empire Region,0,4280,0,0
06065051301,Riverside CA,Inland Empire Region,0,5459,0,0
06025010402,Imperial CA,Rural Areas,1,4367,4367,1
06071002312,San Bernardino CA,Inland Empire Region,0,5638,0,0
06071010430,San Bernardino CA,Rural Areas,1,3915,3915,1
06071010805,San Bernardino CA,Rural Areas,0.7536066818526955,2634,1985,1
06071010033,San Bernardino CA,Inland Empire Region,0,2002,0,0
06071009129,San Bernardino CA,Rural Areas,1,6763,6763,1
06071011602,San Bernardino CA,Rural Areas,1,1575,1575,1
06071009138,San Bernardino CA,Inland Empire Region,0,5260,0,0
06071007201,San Bernardino CA,Inland Empire Region,0,3671,0,0
06071005501,San Bernardino CA,Inland Empire Region,0,2865,0,0
06071001911,San Bernardino CA,Inland Empire Region,0,5583,0,0
06071002051,San Bernardino CA,Inland Empire Region,0,5149,0,0
06071010036,San Bernardino CA,Inland Empire Region,0,4709,0,0
06071000307,San Bernardino CA,Inland Empire Region,0,3198,0,0
06017031409,El Dorado CA,Rural Areas,1,2395,2395,1
06017030201,El Dorado CA,Capital Region,0,2253,0,0
06001440337,Alameda CA,Bay Area Region,0,2708,0,0
06001442501,Alameda CA,Bay Area Region,0,3543,0,0
06001982100,Alameda CA,Bay Area Region,0,1044,0,0
06103001102,Tehama CA,Rural Areas,1,5760,5760,1
06019008404,Fresno CA,Rural Areas,1,3638,3638,1
06019006411,Fresno CA,Rural Areas,1,3969,3969,1
06019004217,Fresno CA,Central Valley Region,0,3983,0,0
06019006606,Fresno CA,Rural Areas,1,5579,5579,1
06019007903,Fresno CA,Rural Areas,1,7077,7077,1
06029003210,Kern CA,Central Valley Region,0,5917,0,0
06029005206,Kern CA,Rural Areas,1,2582,2582,1
06029002002,Kern CA,Central Valley Region,0,4392,0,0
06029001104,Kern CA,Central Valley Region,0,2876,0,0
06029003133,Kern CA,Central Valley Region,0,3176,0,0
06029003207,Kern CA,Central Valley Region,0,4934,0,0
06029003126,Kern CA,Central Valley Region,0,5437,0,0
06029005208,Kern CA,Rural Areas,1,3212,3212,1
06029005510,Kern CA,Rural Areas,1,2216,2216,1
06029001301,Kern CA,Central Valley Region,0,5276,0,0
06029002822,Kern CA,Central Valley Region,0,3407,0,0
06029004403,Kern CA,Rural Areas,1,3395,3395,1
06029005512,Kern CA,Rural Areas,1,3009,3009,1
06111003302,Ventura CA,Central Coast Region,0,5522,0,0
06111003301,Ventura CA,Central Coast Region,0,3192,0,0
06111008307,Ventura CA,Central Coast Region,0,3248,0,0
06099000406,Stanislaus CA,Rural Areas,1,6247,6247,1
06085509110,Santa Clara CA,Bay Area Region,0,3633,0,0
06085505011,Santa Clara CA,Bay Area Region,0,5413,0,0
06085504508,Santa Clara CA,Bay Area Region,0,3810,0,0
06085505901,Santa Clara CA,Bay Area Region,0,3794,0,0
06085502203,Santa Clara CA,Bay Area Region,0,4118,0,0
06085511501,Santa Clara CA,Bay Area Region,0,4914,0,0
06085512514,Santa Clara CA,Bay Area Region,0,3404,0,0
06085509002,Santa Clara CA,Bay Area Region,0,3833,0,0
06073007912,San Diego CA,San Diego Region,0,1932,0,0
06073009203,San Diego CA,San Diego Region,0,4141,0,0
06073005403,San Diego CA,San Diego Region,0,3705,0,0
06073013323,San Diego CA,San Diego Region,0,6428,0,0
06073013316,San Diego CA,San Diego Region,0,7461,0,0
06073017308,San Diego CA,San Diego Region,0,3178,0,0
06073019210,San Diego CA,San Diego Region,0,5882,0,0
06073009109,San Diego CA,San Diego Region,0,4033,0,0
06073018520,San Diego CA,San Diego Region,0,5540,0,0
06073008374,San Diego CA,San Diego Region,0,4298,0,0
06073018101,San Diego CA,San Diego Region,0,3474,0,0
06073013324,San Diego CA,San Diego Region,0,2644,0,0
06059052435,Orange CA,Orange County Region,0,6906,0,0
06059052533,Orange CA,Orange County Region,0,7268,0,0
06059052431,Orange CA,Orange County Region,0,4826,0,0
06059076104,Orange CA,Orange County Region,0,6189,0,0
06009000302,Calaveras CA,Rural Areas,1,2172,2172,1
06053011306,Monterey CA,Rural Areas,1,3442,3442,1
06005000201,Amador CA,Rural Areas,1,3156,3156,1
06107001008,Tulare CA,Central Valley Region,0,5763,0,0
06107003504,Tulare CA,Central Valley Region,0,5505,0,0
06075017803,San Francisco CA,Bay Area Region,0,2254,0,0
06075016602,San Francisco CA,Bay Area Region,0,2350,0,0
06075020802,San Francisco CA,Bay Area Region,0,3143,0,0
06075031401,San Francisco CA,Bay Area Region,0,2942,0,0
06075061505,San Francisco CA,Bay Area Region,0,1051,0,0
06075020701,San Francisco CA,Bay Area Region,0,2987,0,0
06075010701,San Francisco CA,Bay Area Region,0,3721,0,0
06075020601,San Francisco CA,Bay Area Region,0,2906,0,0
06075020201,San Francisco CA,Bay Area Region,0,2494,0,0
06037132301,Los Angeles CA,Los Angeles Region,0,3577,0,0
06037104322,Los Angeles CA,Los Angeles Region,0,2233,0,0
06037271804,Los Angeles CA,Los Angeles Region,0,2565,0,0
06037224702,Los Angeles CA,Los Angeles Region,0,3287,0,0
06037224701,Los Angeles CA,Los Angeles Region,0,2077,0,0
06037207308,Los Angeles CA,Los Angeles Region,0,1407,0,0
06037207306,Los Angeles CA,Los Angeles Region,0,2227,0,0
06037206054,Los Angeles CA,Los Angeles Region,0,2670,0,0
06037264303,Los Angeles CA,Los Angeles Region,0,2733,0,0
06037209105,Los Angeles CA,Los Angeles Region,0,2665,0,0
06037214504,Los Angeles CA,Los Angeles Region,0,3871,0,0
06037207307,Los Angeles CA,Los Angeles Region,0,1160,0,0
06037408900,Los Angeles CA,Los Angeles Region,0,5821,0,0
06037431701,Los Angeles CA,Los Angeles Region,0,6763,0,0
06037602512,Los Angeles CA,Los Angeles Region,0,2442,0,0
06037980012,Los Angeles CA,Los Angeles Region,0,0,0,0
06037910405,Los Angeles CA,Los Angeles Region,0,6149,0,0
06037900807,Los Angeles CA,Los Angeles Region,0,4566,0,0
06037910719,Los Angeles CA,Los Angeles Region,0,4484,0,0
06037189704,Los Angeles CA,Los Angeles Region,0,2786,0,0
06037189501,Los Angeles CA,Los Angeles Region,0,2183,0,0
06037431004,Los Angeles CA,Los Angeles Region,0,3414,0,0
06037137202,Los Angeles CA,Los Angeles Region,0,3588,0,0
06037577700,Los Angeles CA,Los Angeles Region,0,4672,0,0
06037603007,Los Angeles CA,Los Angeles Region,0,4080,0,0
06037570306,Los Angeles CA,Los Angeles Region,0,3010,0,0
06037620802,Los Angeles CA,Los Angeles Region,0,3185,0,0
06037134802,Los Angeles CA,Los Angeles Region,0,3196,0,0
06037555105,Los Angeles CA,Los Angeles Region,0,6245,0,0
06037551204,Los Angeles CA,Los Angeles Region,0,4067,0,0
06037131023,Los Angeles CA,Los Angeles Region,0,2628,0,0
06037243001,Los Angeles CA,Los Angeles Region,0,3304,0,0
06037119004,Los Angeles CA,Los Angeles Region,0,2830,0,0
06037232701,Los Angeles CA,Los Angeles Region,0,2228,0,0
06037232602,Los Angeles CA,Los Angeles Region,0,4540,0,0
06037273404,Los Angeles CA,Los Angeles Region,0,1558,0,0
06037980030,Los Angeles CA,Los Angeles Region,0,0,0,0
06037542200,Los Angeles CA,Los Angeles Region,0,6898,0,0
06037601801,Los Angeles CA,Los Angeles Region,0,3462,0,0
06037530301,Los Angeles CA,Los Angeles Region,0,2308,0,0
06037433804,Los Angeles CA,Los Angeles Region,0,4497,0,0
06037430802,Los Angeles CA,Los Angeles Region,0,4248,0,0
06037405702,Los Angeles CA,Los Angeles Region,0,5285,0,0
06077005125,San Joaquin CA,Central Valley Region,0,1899,0,0
06077001800,San Joaquin CA,Central Valley Region,0,4036,0,0
06077003210,San Joaquin CA,Central Valley Region,0,3025,0,0
06077003900,San Joaquin CA,Rural Areas,0.8145917001338688,1494,1217,1
06077001600,San Joaquin CA,Central Valley Region,0,2522,0,0
06077000402,San Joaquin CA,Central Valley Region,0,4640,0,0
06077001200,San Joaquin CA,Central Valley Region,0,5750,0,0
06077003306,San Joaquin CA,Central Valley Region,0,4444,0,0
06009000122,Calaveras CA,Rural Areas,1,3839,3839,1
06099003300,Stanislaus CA,Rural Areas,1,5992,5992,1
06099000301,Stanislaus CA,Rural Areas,1,2038,2038,1
06099004000,Stanislaus CA,Rural Areas,0.7623891497130934,3834,2923,1
06099002603,Stanislaus CA,Central Valley Region,0,3131,0,0
06099002005,Stanislaus CA,Central Valley Region,0,3988,0,0
06001436000,Alameda CA,Bay Area Region,0,5049,0,0
06001410400,Alameda CA,Bay Area Region,0,4142,0,0
06001436900,Alameda CA,Bay Area Region,0,7099,0,0
06001420100,Alameda CA,Bay Area Region,0,2436,0,0
06001437000,Alameda CA,Bay Area Region,0,3726,0,0
06001403900,Alameda CA,Bay Area Region,0,3943,0,0
06001405500,Alameda CA,Bay Area Region,0,3844,0,0
06001443102,Alameda CA,Bay Area Region,0,4942,0,0
06001407400,Alameda CA,Bay Area Region,0,4412,0,0
06001407200,Alameda CA,Bay Area Region,0,6823,0,0
06001437200,Alameda CA,Bay Area Region,0,8696,0,0
06001437300,Alameda CA,Bay Area Region,0,3359,0,0
06001436602,Alameda CA,Bay Area Region,0,5402,0,0
06001433900,Alameda CA,Bay Area Region,0,6833,0,0
06001440305,Alameda CA,Bay Area Region,0,3682,0,0
06001400900,Alameda CA,Bay Area Region,0,2514,0,0
06001436800,Alameda CA,Bay Area Region,0,4341,0,0
06001400800,Alameda CA,Bay Area Region,0,3917,0,0
06001402400,Alameda CA,Bay Area Region,0,2459,0,0
06001402600,Alameda CA,Bay Area Region,0,1226,0,0
06001428400,Alameda CA,Bay Area Region,0,4645,0,0
06001421100,Alameda CA,Bay Area Region,0,2031,0,0
06001423100,Alameda CA,Bay Area Region,0,4335,0,0
06001400500,Alameda CA,Bay Area Region,0,3644,0,0
06001444500,Alameda CA,Bay Area Region,0,6414,0,0
06001443001,Alameda CA,Bay Area Region,0,2888,0,0
06001444200,Alameda CA,Bay Area Region,0,6451,0,0
06001404300,Alameda CA,Bay Area Region,0,3416,0,0
06001409300,Alameda CA,Bay Area Region,0,5701,0,0
06001443301,Alameda CA,Bay Area Region,0,4134,0,0
06001430300,Alameda CA,Bay Area Region,0,3940,0,0
06001444400,Alameda CA,Bay Area Region,0,5282,0,0
06013389100,Contra Costa CA,Bay Area Region,0,2434,0,0
06013390100,Contra Costa CA,Bay Area Region,0,2376,0,0
06013359204,Contra Costa CA,Bay Area Region,0,4711,0,0
06013365003,Contra Costa CA,Bay Area Region,0,5215,0,0
06013374000,Contra Costa CA,Bay Area Region,0,4994,0,0
06013383000,Contra Costa CA,Bay Area Region,0,4969,0,0
06013366001,Contra Costa CA,Bay Area Region,0,4594,0,0
06013345105,Contra Costa CA,Bay Area Region,0,6484,0,0
06013328000,Contra Costa CA,Bay Area Region,0,2411,0,0
06013333101,Contra Costa CA,Bay Area Region,0,4212,0,0
06013346203,Contra Costa CA,Bay Area Region,0,3966,0,0
06013352201,Contra Costa CA,Bay Area Region,0,6266,0,0
06013304003,Contra Costa CA,Rural Areas,1,3550,3550,1
06013386000,Contra Costa CA,Bay Area Region,0,3500,0,0
06019002100,Fresno CA,Central Valley Region,0,5566,0,0
06019002300,Fresno CA,Central Valley Region,0,3577,0,0
06019002601,Fresno CA,Central Valley Region,0,5736,0,0
06019003702,Fresno CA,Central Valley Region,0,5085,0,0
06019002501,Fresno CA,Central Valley Region,0,5169,0,0
06019005508,Fresno CA,Central Valley Region,0,5974,0,0
06019005000,Fresno CA,Central Valley Region,0,4200,0,0
06019005410,Fresno CA,Central Valley Region,0,3417,0,0
06019005407,Fresno CA,Central Valley Region,0,3122,0,0
06019006501,Fresno CA,Rural Areas,1,6295,6295,1
06019007002,Fresno CA,Rural Areas,1,4831,4831,1
06019001202,Fresno CA,Central Valley Region,0,4753,0,0
06019001303,Fresno CA,Central Valley Region,0,2537,0,0
06019002904,Fresno CA,Central Valley Region,0,3042,0,0
06019003808,Fresno CA,Central Valley Region,0.01946193474527762,5241,102.00000000000001,0
06019004601,Fresno CA,Central Valley Region,0,2931,0,0
06019005514,Fresno CA,Central Valley Region,0,3855,0,0
06019000502,Fresno CA,Central Valley Region,0,3357,0,0
06019001301,Fresno CA,Central Valley Region,0,5471,0,0
06085508602,Santa Clara CA,Bay Area Region,0,5461,0,0
06085508401,Santa Clara CA,Bay Area Region,0,7168,0,0
06085504802,Santa Clara CA,Bay Area Region,0,5393,0,0
06085500500,Santa Clara CA,Bay Area Region,0,5506,0,0
06085505301,Santa Clara CA,Bay Area Region,0,5484,0,0
06085512200,Santa Clara CA,Rural Areas,0.5254697286012526,4790,2517,1
06085502910,Santa Clara CA,Bay Area Region,0,3908,0,0
06085512024,Santa Clara CA,Bay Area Region,0,4698,0,0
06085512047,Santa Clara CA,Bay Area Region,0,5379,0,0
06085511913,Santa Clara CA,Bay Area Region,0,4336,0,0
06085507906,Santa Clara CA,Bay Area Region,0,4508,0,0
06085506701,Santa Clara CA,Bay Area Region,0,4093,0,0
06085506103,Santa Clara CA,Bay Area Region,0,5052,0,0
06085503804,Santa Clara CA,Bay Area Region,0,5700,0,0
06085503511,Santa Clara CA,Bay Area Region,0,3622,0,0
06085503401,Santa Clara CA,Bay Area Region,0,4910,0,0
06085503217,Santa Clara CA,Bay Area Region,0,4406,0,0
06085503112,Santa Clara CA,Bay Area Region,0,4379,0,0
06085504320,Santa Clara CA,Bay Area Region,0,2866,0,0
06085500600,Santa Clara CA,Bay Area Region,0,5548,0,0
06085510900,Santa Clara CA,Bay Area Region,0,5404,0,0
06085509802,Santa Clara CA,Bay Area Region,0,2967,0,0
06085509700,Santa Clara CA,Bay Area Region,0,3230,0,0
06085509303,Santa Clara CA,Bay Area Region,0,3536,0,0
06085501700,Santa Clara CA,Bay Area Region,0,5155,0,0
06085508003,Santa Clara CA,Bay Area Region,0,2266,0,0
06085503509,Santa Clara CA,Bay Area Region,0,3897,0,0
06085504413,Santa Clara CA,Bay Area Region,0,1906,0,0
06085513500,Santa Clara CA,Rural Areas,0.921875,960,885,1
06099002803,Stanislaus CA,Central Valley Region,0,2933,0,0
06099001400,Stanislaus CA,Central Valley Region,0,7546,0,0
06099002504,Stanislaus CA,Central Valley Region,0,4532,0,0
06099000909,Stanislaus CA,Central Valley Region,0,4746,0,0
06035040100,Lassen CA,Rural Areas,1,1627,1627,1
06035040200,Lassen CA,Rural Areas,1,2459,2459,1
06035040304,Lassen CA,Rural Areas,1,1804,1804,1
06039000604,Madera CA,Central Valley Region,0,5252,0,0
06039000102,Madera CA,Rural Areas,1,4081,4081,1
06079010703,San Luis Obispo CA,Rural Areas,1,3497,3497,1
06079012302,San Luis Obispo CA,Rural Areas,0.5957741600277104,5774,3440,1
06079013000,San Luis Obispo CA,Rural Areas,1,2644,2644,1
06079010016,San Luis Obispo CA,Rural Areas,1,5643,5643,1
06079010204,San Luis Obispo CA,Rural Areas,1,6120,6120,1
06079010902,San Luis Obispo CA,Central Coast Region,0,3726,0,0
06079011101,San Luis Obispo CA,Central Coast Region,0,3666,0,0
06105000200,Trinity CA,Rural Areas,1,2014,2014,1
06007001200,Butte CA,Rural Areas,0.05647935779816514,3488,197,1
06007002000,Butte CA,Rural Areas,1,886,886,1
06007000603,Butte CA,Rural Areas,0,3450,0,1
06081601605,San Mateo CA,Bay Area Region,0,6157,0,0
06081609900,San Mateo CA,Bay Area Region,0,3068,0,0
06081609602,San Mateo CA,Bay Area Region,0,1818,0,0
06081612700,San Mateo CA,Bay Area Region,0,2291,0,0
06081608200,San Mateo CA,Bay Area Region,0,3749,0,0
06081605800,San Mateo CA,Bay Area Region,0,2621,0,0
06081606500,San Mateo CA,Bay Area Region,0,3713,0,0
06081602400,San Mateo CA,Bay Area Region,0,6924,0,0
06023010600,Humboldt CA,Rural Areas,0.7057869118442401,1849,1305,1
06023011200,Humboldt CA,Rural Areas,1,3275,3275,1
06023010200,Humboldt CA,Rural Areas,1,2921,2921,1
06081604200,San Mateo CA,Bay Area Region,0,4197,0,0
06081605400,San Mateo CA,Bay Area Region,0,6364,0,0
06081604500,San Mateo CA,Bay Area Region,0,3648,0,0
06081601502,San Mateo CA,Bay Area Region,0,5479,0,0
06047000701,Merced CA,Rural Areas,1,3484,3484,1
06047001003,Merced CA,Central Valley Region,0,4190,0,0
06047000901,Merced CA,Rural Areas,0.996867881548975,3512,3501,1
06047001004,Merced CA,Central Valley Region,0,3969,0,0
06075030800,San Francisco CA,Bay Area Region,0,5898,0,0
06075035400,San Francisco CA,Bay Area Region,0,6696,0,0
06075045100,San Francisco CA,Bay Area Region,0,5048,0,0
06075022702,San Francisco CA,Bay Area Region,0,2194,0,0
06075026303,San Francisco CA,Bay Area Region,0,4632,0,0
06075011800,San Francisco CA,Bay Area Region,0,1589,0,0
06075013500,San Francisco CA,Bay Area Region,0,2912,0,0
06075015600,San Francisco CA,Bay Area Region,0,3274,0,0
06075016500,San Francisco CA,Bay Area Region,0,5171,0,0
06075020500,San Francisco CA,Bay Area Region,0,2663,0,0
06075021400,San Francisco CA,Bay Area Region,0,3404,0,0
06075022901,San Francisco CA,Bay Area Region,0,4275,0,0
06075025403,San Francisco CA,Bay Area Region,0,4430,0,0
06075026004,San Francisco CA,Bay Area Region,0,4162,0,0
06075030202,San Francisco CA,Bay Area Region,0,4507,0,0
06065046103,Riverside CA,Rural Areas,1,2757,2757,1
06065042010,Riverside CA,Rural Areas,1,6434,6434,1
06065043216,Riverside CA,Inland Empire Region,0,7142,0,0
06065040904,Riverside CA,Inland Empire Region,0,3970,0,0
06065043315,Riverside CA,Inland Empire Region,0,2350,0,0
06065043405,Riverside CA,Inland Empire Region,0,5108,0,0
06065041804,Riverside CA,Inland Empire Region,0,4332,0,0
06065043807,Riverside CA,Inland Empire Region,0.2131656321463574,6122,1305,0
