"GEO_ID","NAME","H062001","H062002","H062003","H062004","H062005","H062006","H062007","H062008","H062009","H062010","H062011","H062012","H062013","H062014","H062015","H062016","H062017","H062018","H062019","H062020","H062021","H062022","H062023","H062024",
"1400000US06037701400","Census Tract 7014, Los Angeles County, California","3665","3573","9","9","119","116","59","67","55","9","67","92","151","114","201","241","368","336","362","520","217","253","208","92",
"1400000US06037701501","Census Tract 7015.01, Los Angeles County, California","2146","2119","0","10","17","9","11","0","19","17","19","28","123","154","184","116","167","233","215","364","222","109","102","27",
"1400000US06037701502","Census Tract 7015.02, Los Angeles County, California","1634","1628","9","21","0","0","7","10","12","27","45","114","100","153","161","138","49","148","196","225","92","72","49","6",
"1400000US06037701601","Census Tract 7016.01, Los Angeles County, California","707","693","0","0","0","0","7","0","15","0","33","50","54","59","23","21","20","40","76","110","34","89","62","14",
"1400000US06037701602","Census Tract 7016.02, Los Angeles County, California","1313","1300","0","0","0","7","0","0","0","18","39","58","90","130","94","95","97","148","77","152","116","134","45","13",
"1400000US06037701701","Census Tract 7017.01, Los Angeles County, California","1323","1310","7","10","38","28","0","6","67","53","25","40","102","47","110","80","109","128","103","194","84","52","27","13",
"1400000US06037701702","Census Tract 7017.02, Los Angeles County, California","1374","1366","0","0","7","0","0","5","25","0","64","101","95","150","111","88","44","165","119","215","107","56","14","8",
"1400000US06037701801","Census Tract 7018.01, Los Angeles County, California","1803","1757","0","24","8","48","25","28","45","82","190","116","125","198","97","113","91","192","126","124","51","45","29","46",
"1400000US06037701802","Census Tract 7018.02, Los Angeles County, California","1461","1430","4","11","29","58","26","4","46","25","61","89","113","112","125","118","71","102","72","163","99","84","18","31",
"1400000US06037701900","Census Tract 7019, Los Angeles County, California","1533","1491","12","14","6","21","116","70","100","48","56","110","114","84","107","45","76","39","136","166","50","76","45","42",
"1400000US06037702000","Census Tract 7020, Los Angeles County, California","2546","2489","0","10","16","15","9","0","31","81","93","185","103","155","198","280","92","242","213","399","141","134","92","57",
"1400000US06037702100","Census Tract 7021, Los Angeles County, California","2733","2716","0","9","27","39","21","66","36","35","90","138","205","256","174","283","210","243","210","248","124","196","106","17",
"1400000US06037702201","Census Tract 7022.01, Los Angeles County, California","1429","1398","0","0","8","15","26","8","15","54","51","98","209","98","87","84","74","154","93","167","56","65","36","31",
"1400000US06037702202","Census Tract 7022.02, Los Angeles County, California","798","789","10","6","24","9","5","17","0","14","23","29","54","79","113","72","15","52","69","73","42","42","41","9",
"1400000US06037702300","Census Tract 7023, Los Angeles County, California","1520","1481","0","16","14","14","9","9","0","33","70","85","188","174","147","98","102","75","131","104","40","98","74","39",
"1400000US06037702400","Census Tract 7024, Los Angeles County, California","1144","1128","21","0","0","22","8","19","29","0","7","29","83","55","34","123","118","111","169","83","130","67","20","16",
"1400000US06037702501","Census Tract 7025.01, Los Angeles County, California","1044","1016","0","0","7","0","0","12","0","15","40","24","45","39","76","77","70","120","126","197","83","59","26","28",
"1400000US06037702502","Census Tract 7025.02, Los Angeles County, California","645","628","0","0","49","12","9","9","14","9","0","15","5","10","0","23","25","69","178","81","87","33","0","17",
"1400000US06037702600","Census Tract 7026, Los Angeles County, California","543","499","0","0","18","12","8","0","18","0","17","44","17","7","23","41","36","90","25","41","34","50","18","44",
"1400000US06037702700","Census Tract 7027, Los Angeles County, California","287","287","0","0","6","0","0","6","0","5","0","12","0","0","12","17","17","49","43","38","41","28","13","0",
"1400000US06037702801","Census Tract 7028.01, Los Angeles County, California","1256","1235","0","7","7","7","0","12","33","24","6","51","23","110","90","118","94","184","161","127","111","70","0","21",
"1400000US06037702802","Census Tract 7028.02, Los Angeles County, California","453","426","4","0","8","0","10","0","8","0","13","13","30","41","56","34","31","48","72","20","25","13","0","27",
"1400000US06037702803","Census Tract 7028.03, Los Angeles County, California","637","637","0","0","0","0","7","12","0","11","24","8","22","34","37","95","55","135","62","76","17","42","0","0",
"1400000US06037702901","Census Tract 7029.01, Los Angeles County, California","4909","4885","10","0","0","0","8","13","0","0","0","0","0","0","8","21","21","57","160","939","1484","1467","697","24",
"1400000US06037703001","Census Tract 7030.01, Los Angeles County, California","1569","1558","0","0","13","7","11","0","16","20","20","35","11","0","0","26","123","164","301","483","328","0","0","11",
"1400000US06037703002","Census Tract 7030.02, Los Angeles County, California","649","642","0","0","8","0","0","0","9","9","0","11","8","0","8","9","45","72","98","155","92","104","14","7",
"1400000US06037703100","Census Tract 7031, Los Angeles County, California","669","658","0","0","20","22","0","0","0","59","0","0","37","132","143","84","20","80","12","11","10","28","0","11",
"1400000US06037703200","Census Tract 7032, Los Angeles County, California","420","397","0","0","0","24","0","0","0","18","11","36","23","58","12","11","46","41","28","53","23","13","0","23",
"1400000US06037800101","Census Tract 8001.01, Los Angeles County, California","78","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","11","0","49","0",
"1400000US06037800102","Census Tract 8001.02, Los Angeles County, California","542","535","0","12","0","0","0","0","0","25","8","0","0","22","0","9","23","38","40","118","66","121","53","7",
"1400000US06037800201","Census Tract 8002.01, Los Angeles County, California","317","303","1","0","0","0","0","0","0","0","2","12","0","0","22","0","10","10","38","63","46","55","44","14",
"1400000US06037800202","Census Tract 8002.02, Los Angeles County, California","97","84","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","18","8","0","15","8","27","13",
"1400000US06037800302","Census Tract 8003.02, Los Angeles County, California","1225","1196","0","0","0","0","0","0","0","0","8","0","0","0","0","7","36","118","140","406","327","132","22","29",
"1400000US06037800303","Census Tract 8003.03, Los Angeles County, California","950","933","0","0","0","0","0","0","0","0","0","9","0","9","0","0","9","46","51","408","202","126","73","17",
"1400000US06037800323","Census Tract 8003.23, Los Angeles County, California","203","193","0","0","0","0","0","0","0","0","9","10","0","8","0","0","0","0","0","36","21","62","47","10",
"1400000US06037800324","Census Tract 8003.24, Los Angeles County, California","236","210","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","34","27","114","29","26",
"1400000US06037800325","Census Tract 8003.25, Los Angeles County, California","237","237","0","0","0","0","0","0","0","0","0","0","0","0","11","15","0","0","0","42","58","49","62","0",
"1400000US06037800326","Census Tract 8003.26, Los Angeles County, California","356","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","10","24","104","62","53","29","53",
"1400000US06037800401","Census Tract 8004.01, Los Angeles County, California","145","145","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","6","0","17","18","30","66","0",
"1400000US06037800403","Census Tract 8004.03, Los Angeles County, California","515","463","0","0","0","0","0","8","0","8","0","0","0","10","0","0","28","8","10","66","19","103","203","52",
"1400000US06037800404","Census Tract 8004.04, Los Angeles County, California","194","146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","13","25","73","48",
"1400000US06037800501","Census Tract 8005.01, Los Angeles County, California","443","437","0","6","0","0","0","0","0","0","8","8","0","15","0","7","7","7","42","81","21","78","157","6",
"1400000US06037800502","Census Tract 8005.02, Los Angeles County, California","424","401","0","0","0","0","0","18","0","7","0","0","8","0","0","0","16","34","15","54","71","113","65","23",
"1400000US06037900101","Census Tract 9001.01, Los Angeles County, California","709","693","0","0","0","0","0","0","0","23","0","9","30","50","89","79","120","196","40","39","6","0","12","16",
"1400000US06037900102","Census Tract 9001.02, Los Angeles County, California","89","73","0","0","0","7","0","13","0","7","20","0","0","10","0","9","7","0","0","0","0","0","0","16",
"1400000US06037900200","Census Tract 9002, Los Angeles County, California","123","91","0","0","0","6","0","15","0","16","21","0","6","14","0","0","0","0","7","6","0","0","0","32",
"1400000US06037900300","Census Tract 9003, Los Angeles County, California","189","183","0","0","0","14","4","17","27","13","23","23","22","10","0","0","4","0","9","17","0","0","0","6",
"1400000US06037900501","Census Tract 9005.01, Los Angeles County, California","559","541","7","0","0","0","0","10","5","7","6","18","30","28","66","69","55","47","92","81","0","20","0","18",
"1400000US06037900502","Census Tract 9005.02, Los Angeles County, California","819","802","8","16","46","17","24","9","0","7","36","16","50","26","118","52","66","111","102","73","17","8","0","17",
"1400000US06037900503","Census Tract 9005.03, Los Angeles County, California","621","614","0","0","8","0","7","9","0","37","32","78","72","57","33","78","26","98","48","31","0","0","0","7",
"1400000US06037900504","Census Tract 9005.04, Los Angeles County, California","532","519","0","0","13","17","0","12","22","11","43","0","37","102","100","51","55","19","8","29","0","0","0","13",
"1400000US06037900602","Census Tract 9006.02, Los Angeles County, California","451","436","6","12","34","36","17","16","8","35","25","51","36","30","13","19","43","27","15","13","0","0","0","15",
"1400000US06037900604","Census Tract 9006.04, Los Angeles County, California","719","688","0","0","0","15","19","12","16","22","7","79","47","36","55","72","74","84","59","78","13","0","0","31",
"1400000US06037900605","Census Tract 9006.05, Los Angeles County, California","286","270","6","0","0","11","17","0","10","14","23","22","19","18","8","7","0","55","33","27","0","0","0","16",
"1400000US06037900606","Census Tract 9006.06, Los Angeles County, California","598","598","0","8","14","29","7","18","17","52","66","48","71","60","49","0","30","67","37","16","9","0","0","0",
"1400000US06037900607","Census Tract 9006.07, Los Angeles County, California","514","488","0","0","9","0","0","7","36","10","0","67","80","24","30","35","57","67","62","4","0","0","0","26",
"1400000US06037900701","Census Tract 9007.01, Los Angeles County, California","747","729","0","6","9","0","6","51","45","67","79","54","50","29","66","68","53","106","23","17","0","0","0","18",
"1400000US06037900703","Census Tract 9007.03, Los Angeles County, California","1332","1313","0","0","18","9","0","18","30","21","54","172","267","297","181","39","64","129","14","0","0","0","0","19",
"1400000US06037900704","Census Tract 9007.04, Los Angeles County, California","1290","1278","9","0","9","21","0","11","43","11","18","171","269","343","126","124","67","40","16","0","0","0","0","12",
"1400000US06037900705","Census Tract 9007.05, Los Angeles County, California","1119","1112","0","0","0","17","0","11","19","20","19","36","84","202","293","127","88","84","42","21","34","8","7","7",
"1400000US06037900803","Census Tract 9008.03, Los Angeles County, California","468","458","0","0","0","0","0","0","10","13","28","73","53","51","28","25","22","61","40","44","10","0","0","10",
"1400000US06037900804","Census Tract 9008.04, Los Angeles County, California","405","396","0","0","0","0","0","0","12","0","45","28","56","47","51","41","0","62","54","0","0","0","0","9",
"1400000US06037900805","Census Tract 9008.05, Los Angeles County, California","427","408","0","0","9","0","0","18","0","9","18","53","52","44","37","7","0","41","48","60","0","0","12","19",
"1400000US06037900806","Census Tract 9008.06, Los Angeles County, California","1182","1144","18","15","66","75","45","33","73","90","159","189","188","79","20","55","11","11","12","5","0","0","0","38",
"1400000US06037900900","Census Tract 9009, Los Angeles County, California","108","90","0","0","0","0","0","0","0","0","7","31","8","0","0","17","7","13","0","0","7","0","0","18",
"1400000US06037901003","Census Tract 9010.03, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037901004","Census Tract 9010.04, Los Angeles County, California","354","345","0","0","0","0","0","9","0","0","20","24","35","29","29","31","34","16","35","65","0","18","0","9",
"1400000US06037901005","Census Tract 9010.05, Los Angeles County, California","706","679","8","11","3","22","6","0","7","15","39","32","60","31","97","27","49","94","67","60","21","30","0","27",
"1400000US06037901006","Census Tract 9010.06, Los Angeles County, California","1230","1230","22","7","27","64","14","47","12","9","0","47","140","53","93","187","101","153","60","118","63","13","0","0",
"1400000US06037901007","Census Tract 9010.07, Los Angeles County, California","119","105","0","0","12","0","0","6","0","11","0","6","0","0","8","20","12","22","8","0","0","0","0","14",
"1400000US06037901101","Census Tract 9011.01, Los Angeles County, California","370","353","0","0","0","10","0","0","9","27","55","7","28","48","21","0","0","38","20","66","24","0","0","17",
"1400000US06037901102","Census Tract 9011.02, Los Angeles County, California","437","426","0","0","0","0","14","0","21","35","39","118","36","29","7","52","20","17","14","14","0","10","0","11",
"1400000US06037901203","Census Tract 9012.03, Los Angeles County, California","85","61","0","8","0","0","4","2","2","2","12","2","2","7","0","10","2","2","3","3","0","0","0","24",
"1400000US06037901204","Census Tract 9012.04, Los Angeles County, California","185","177","0","0","0","0","0","0","6","9","15","0","13","4","7","19","13","40","14","30","7","0","0","8",
"1400000US06037901205","Census Tract 9012.05, Los Angeles County, California","728","716","0","0","62","24","19","0","7","54","134","60","208","8","0","17","0","38","15","33","14","23","0","12",
"1400000US06037901206","Census Tract 9012.06, Los Angeles County, California","57","51","0","0","0","0","0","0","0","0","0","6","2","5","3","6","2","2","11","14","0","0","0","6",
"1400000US06037901207","Census Tract 9012.07, Los Angeles County, California","52","40","0","0","0","0","0","0","13","3","0","0","0","4","0","0","7","0","0","5","8","0","0","12",
"1400000US06037910000","Census Tract 9100, Los Angeles County, California","687","636","0","0","0","6","42","9","54","16","25","52","37","28","30","48","53","95","65","76","0","0","0","51",
"1400000US06037910100","Census Tract 9101, Los Angeles County, California","222","213","0","0","0","8","0","0","41","14","47","16","19","10","5","5","15","7","0","9","10","7","0","9",
"1400000US06037910201","Census Tract 9102.01, Los Angeles County, California","241","231","0","10","9","0","10","6","0","0","13","17","6","36","14","7","7","8","27","51","10","0","0","10",
"1400000US06037910202","Census Tract 9102.02, Los Angeles County, California","133","133","0","0","18","0","0","0","0","0","17","0","0","0","0","29","8","26","17","9","9","0","0","0",
"1400000US06037910203","Census Tract 9102.03, Los Angeles County, California","436","431","0","0","0","0","0","0","10","24","0","24","10","34","20","27","36","30","36","97","36","36","11","5",
"1400000US06037910204","Census Tract 9102.04, Los Angeles County, California","179","167","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","39","82","10","18","9","12",
"1400000US06037910205","Census Tract 9102.05, Los Angeles County, California","53","43","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","13","12","6","0","10",
"1400000US06037910206","Census Tract 9102.06, Los Angeles County, California","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17",
"1400000US06037910301","Census Tract 9103.01, Los Angeles County, California","159","159","0","0","0","0","0","32","35","10","11","0","0","0","9","24","0","20","0","9","0","9","0","0",
"1400000US06037910302","Census Tract 9103.02, Los Angeles County, California","115","110","0","0","0","0","0","0","10","0","0","12","6","0","6","6","0","15","5","27","12","11","0","5",
"1400000US06037910401","Census Tract 9104.01, Los Angeles County, California","518","510","0","0","0","0","0","0","0","28","33","33","75","127","38","54","27","36","7","34","18","0","0","8",
"1400000US06037910402","Census Tract 9104.02, Los Angeles County, California","725","716","0","0","0","0","25","11","112","217","85","145","16","0","35","23","9","10","11","17","0","0","0","9",
"1400000US06037910403","Census Tract 9104.03, Los Angeles County, California","523","523","0","0","23","0","0","0","33","61","167","127","80","8","10","0","0","0","0","0","14","0","0","0",
"1400000US06037910404","Census Tract 9104.04, Los Angeles County, California","435","419","0","0","0","0","0","0","0","22","11","34","58","64","56","12","8","51","62","41","0","0","0","16",
"1400000US06037910501","Census Tract 9105.01, Los Angeles County, California","1806","1792","8","34","106","59","56","54","185","317","246","209","205","105","70","81","15","7","9","26","0","0","0","14",
"1400000US06037910502","Census Tract 9105.02, Los Angeles County, California","531","531","4","14","14","13","21","0","18","60","84","49","67","62","28","12","43","16","0","20","6","0","0","0",
"1400000US06037910503","Census Tract 9105.03, Los Angeles County, California","421","395","0","6","20","10","15","0","20","28","0","8","0","8","39","27","40","69","58","37","0","10","0","26",
"1400000US06037910601","Census Tract 9106.01, Los Angeles County, California","498","473","0","0","0","5","0","0","7","12","27","24","36","35","52","83","62","81","34","15","0","0","0","25",
"1400000US06037910602","Census Tract 9106.02, Los Angeles County, California","504","494","0","0","0","0","0","0","0","8","8","43","37","107","80","67","32","60","25","27","0","0","0","10",
"1400000US06037910603","Census Tract 9106.03, Los Angeles County, California","500","480","0","8","0","8","15","9","16","7","7","40","19","24","18","16","26","87","110","61","9","0","0","20",
"1400000US06037910604","Census Tract 9106.04, Los Angeles County, California","407","407","0","0","0","0","11","20","7","21","8","7","17","18","10","9","6","59","81","86","47","0","0","0",
"1400000US06037910703","Census Tract 9107.03, Los Angeles County, California","288","249","0","0","0","8","16","0","11","12","8","12","8","0","5","23","9","54","39","32","12","0","0","39",
"1400000US06037910704","Census Tract 9107.04, Los Angeles County, California","366","366","0","0","0","0","0","0","7","0","10","19","15","0","28","26","29","68","31","112","16","5","0","0",
"1400000US06037910705","Census Tract 9107.05, Los Angeles County, California","121","121","0","0","0","0","14","0","0","13","18","0","0","0","0","0","0","7","8","54","7","0","0","0",
"1400000US06037910706","Census Tract 9107.06, Los Angeles County, California","134","119","0","0","0","0","0","7","16","0","0","0","0","0","7","16","16","42","0","15","0","0","0","15",
"1400000US06037910707","Census Tract 9107.07, Los Angeles County, California","642","634","0","0","0","9","0","0","0","0","34","65","82","164","41","21","59","52","32","41","27","0","7","8",
"1400000US06037910708","Census Tract 9107.08, Los Angeles County, California","8","8","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037910709","Census Tract 9107.09, Los Angeles County, California","34","34","11","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","14","0","0","0",
"1400000US06037910710","Census Tract 9107.10, Los Angeles County, California","627","615","0","0","0","0","0","0","0","17","0","23","48","27","11","51","55","71","66","157","66","23","0","12",
"1400000US06037910803","Census Tract 9108.03, Los Angeles County, California","114","103","0","0","10","0","0","0","0","0","0","0","20","0","20","0","0","33","0","10","0","10","0","11",
"1400000US06037910804","Census Tract 9108.04, Los Angeles County, California","105","105","0","0","0","0","0","0","0","0","0","8","7","0","0","7","17","11","7","27","14","7","0","0",
"1400000US06037910805","Census Tract 9108.05, Los Angeles County, California","160","137","0","0","0","0","0","0","0","22","0","12","0","0","35","0","0","0","11","11","35","11","0","23",
"1400000US06037910806","Census Tract 9108.06, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037910807","Census Tract 9108.07, Los Angeles County, California","283","283","0","0","0","0","0","0","0","0","0","0","13","0","20","17","7","0","6","82","115","23","0","0",
"1400000US06037910808","Census Tract 9108.08, Los Angeles County, California","140","140","0","0","0","13","0","0","0","0","0","0","0","0","0","8","8","0","7","36","40","28","0","0",
"1400000US06037910809","Census Tract 9108.09, Los Angeles County, California","28","18","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","9","0","0","0","0","0","10",
"1400000US06037910810","Census Tract 9108.10, Los Angeles County, California","59","48","0","0","0","0","0","0","0","0","0","0","0","11","0","12","13","0","0","0","0","12","0","11",
"1400000US06037910901","Census Tract 9109.01, Los Angeles County, California","82","60","0","0","0","0","0","0","7","0","7","0","7","7","0","0","15","8","9","0","0","0","0","22",
"1400000US06037910902","Census Tract 9109.02, Los Angeles County, California","126","120","0","0","0","0","0","16","0","6","20","9","9","26","0","0","9","0","16","0","9","0","0","6",
"1400000US06037911000","Census Tract 9110, Los Angeles County, California","84","74","0","0","8","0","0","10","0","11","0","0","0","0","11","0","21","6","0","7","0","0","0","10",
"1400000US06037920013","Census Tract 9200.13, Los Angeles County, California","84","84","0","0","0","0","0","0","0","0","0","0","0","6","0","6","5","0","0","23","20","24","0","0",
"1400000US06037920014","Census Tract 9200.14, Los Angeles County, California","22","14","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","6","0","0","0","8",
"1400000US06037920015","Census Tract 9200.15, Los Angeles County, California","52","52","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","10","11","25","0","0",
"1400000US06037920016","Census Tract 9200.16, Los Angeles County, California","119","119","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","61","51","0","0","0",
"1400000US06037920017","Census Tract 9200.17, Los Angeles County, California","256","256","0","0","0","0","0","0","0","0","7","0","0","0","8","13","11","22","59","75","35","26","0","0",
"1400000US06037920018","Census Tract 9200.18, Los Angeles County, California","17","17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0",
"1400000US06037920019","Census Tract 9200.19, Los Angeles County, California","230","217","0","0","0","0","0","0","0","0","0","0","0","6","5","0","5","25","30","33","61","52","0","13",
"1400000US06037920020","Census Tract 9200.20, Los Angeles County, California","217","211","0","0","0","0","0","0","0","0","0","6","5","0","0","22","42","53","31","14","10","21","7","6",
"1400000US06037920023","Census Tract 9200.23, Los Angeles County, California","76","69","0","0","0","0","0","0","13","0","0","0","17","7","0","0","0","0","15","6","0","11","0","7",
"1400000US06037920026","Census Tract 9200.26, Los Angeles County, California","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","10","0","0","0",
"1400000US06037920027","Census Tract 9200.27, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037920028","Census Tract 9200.28, Los Angeles County, California","38","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","12","0","0",
"1400000US06037920029","Census Tract 9200.29, Los Angeles County, California","303","303","0","0","0","0","0","0","0","0","0","0","0","25","57","19","74","31","4","68","16","9","0","0",
"1400000US06037920030","Census Tract 9200.30, Los Angeles County, California","549","542","0","0","0","8","0","0","0","0","0","14","0","0","0","0","0","3","227","197","57","25","11","7",
"1400000US06037920031","Census Tract 9200.31, Los Angeles County, California","273","251","0","0","0","0","22","0","6","0","0","11","0","22","25","19","21","37","31","44","0","13","0","22",
"1400000US06037920032","Census Tract 9200.32, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037920033","Census Tract 9200.33, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037920034","Census Tract 9200.34, Los Angeles County, California","250","250","0","0","0","0","0","0","20","13","0","21","0","72","9","19","37","23","0","11","8","8","9","0",
"1400000US06037920035","Census Tract 9200.35, Los Angeles County, California","515","515","0","0","0","0","0","0","0","0","0","12","0","6","17","68","20","102","88","136","53","13","0","0",
"1400000US06037920036","Census Tract 9200.36, Los Angeles County, California","327","321","0","0","0","0","0","7","6","0","14","19","17","32","50","24","28","47","25","30","22","0","0","6",
"1400000US06037920037","Census Tract 9200.37, Los Angeles County, California","1761","1761","14","0","0","0","29","5","0","8","0","0","9","54","39","47","18","125","394","754","142","123","0","0",
"1400000US06037920038","Census Tract 9200.38, Los Angeles County, California","891","883","0","31","16","0","0","0","0","0","0","25","60","44","52","104","103","123","201","115","0","0","9","8",
"1400000US06037920039","Census Tract 9200.39, Los Angeles County, California","41","41","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","16","9","9","0","0",
"1400000US06037920040","Census Tract 9200.40, Los Angeles County, California","259","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","39","114","57","17","14","0",
"1400000US06037920041","Census Tract 9200.41, Los Angeles County, California","54","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","6","40","0","0","0",
"1400000US06037920042","Census Tract 9200.42, Los Angeles County, California","616","616","0","0","0","0","0","0","0","0","0","0","0","0","0","10","44","97","76","235","133","21","0","0",
"1400000US06037920043","Census Tract 9200.43, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037920103","Census Tract 9201.03, Los Angeles County, California","386","369","0","0","3","0","0","0","0","7","0","27","0","53","38","48","55","34","55","28","14","0","7","17",
"1400000US06037920104","Census Tract 9201.04, Los Angeles County, California","25","17","0","0","0","0","0","0","7","0","0","0","0","2","0","0","0","0","0","0","8","0","0","8",
"1400000US06037920105","Census Tract 9201.05, Los Angeles County, California","153","153","0","0","0","0","0","0","0","0","11","0","0","0","0","0","11","0","11","35","38","47","0","0",
"1400000US06037920106","Census Tract 9201.06, Los Angeles County, California","227","227","0","0","0","0","0","0","0","0","0","0","16","10","25","11","16","40","22","65","22","0","0","0",
"1400000US06037920107","Census Tract 9201.07, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037920108","Census Tract 9201.08, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037920109","Census Tract 9201.09, Los Angeles County, California","27","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","9","9","0","0","0",
"1400000US06037920110","Census Tract 9201.10, Los Angeles County, California","241","234","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","7","27","74","100","19","0","7",
"1400000US06037920111","Census Tract 9201.11, Los Angeles County, California","113","113","0","0","0","0","0","0","0","0","0","0","15","0","0","0","7","10","0","10","47","24","0","0",
"1400000US06037920112","Census Tract 9201.12, Los Angeles County, California","345","345","16","0","0","0","0","0","0","0","0","8","113","39","8","38","16","8","0","18","45","26","10","0",
"1400000US06037920113","Census Tract 9201.13, Los Angeles County, California","331","331","0","0","0","0","0","0","0","0","0","36","9","84","37","0","71","32","8","15","0","39","0","0",
"1400000US06037920200","Census Tract 9202, Los Angeles County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06037920303","Census Tract 9203.03, Los Angeles County, California","313","299","0","0","0","0","0","0","0","0","0","8","0","5","6","0","0","16","0","23","171","70","0","14",
"1400000US06037920312","Census Tract 9203.12, Los Angeles County, California","916","904","7","13","28","0","7","8","0","0","0","7","33","96","76","142","43","157","125","99","49","0","14","12",
"1400000US06037920313","Census Tract 9203.13, Los Angeles County, California","257","247","0","0","0","0","0","0","0","0","5","10","0","18","7","6","21","17","33","35","74","21","0","10",
"1400000US06037920314","Census Tract 9203.14, Los Angeles County, California","142","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63","56","16","0","7","0","0",
"1400000US06037920322","Census Tract 9203.22, Los Angeles County, California","191","185","0","0","11","16","10","5","0","0","0","0","7","6","10","26","33","6","7","17","14","17","0","6",
"1400000US06037920326","Census Tract 9203.26, Los Angeles County, California","574","574","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","174","230","49","58","9","0",
"1400000US06037920327","Census Tract 9203.27, Los Angeles County, California","93","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","15","30","16","23","0",
"1400000US06037920328","Census Tract 9203.28, Los Angeles County, California","135","135","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","14","19","20","12","44","19","0",
"1400000US06037920329","Census Tract 9203.29, Los Angeles County, California","709","693","0","0","8","0","0","0","0","7","11","14","14","0","0","0","7","15","106","367","106","8","30","16",
"1400000US06037920330","Census Tract 9203.30, Los Angeles County, California","630","613","0","0","0","0","9","0","0","0","0","0","0","0","24","0","8","25","50","245","124","44","84","17",
"1400000US06037920331","Census Tract 9203.31, Los Angeles County, California","344","327","0","8","92","29","17","9","17","0","0","0","0","10","0","0","0","0","0","61","43","41","0","17",
"1400000US06037920332","Census Tract 9203.32, Los Angeles County, California","145","123","0","0","10","0","0","0","0","0","0","0","0","10","0","10","0","24","22","47","0","0","0","22",
"1400000US06037920334","Census Tract 9203.34, Los Angeles County, California","557","551","17","0","26","17","17","7","0","0","15","0","0","0","9","8","19","88","68","138","98","19","5","6",
"1400000US06037920335","Census Tract 9203.35, Los Angeles County, California","2441","2400","0","0","0","10","10","29","0","51","24","69","124","105","154","255","165","344","280","575","144","43","18","41",
"1400000US06037930000","Census Tract 9300, Los Angeles County, California","30","30","0","0","0","0","0","0","0","24","0","0","3","0","0","0","0","0","0","0","3","0","0","0",
"1400000US06037930100","Census Tract 9301, Los Angeles County, California","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7",
"1400000US06037930200","Census Tract 9302, Los Angeles County, California","69","69","7","0","0","0","0","14","0","0","8","23","0","0","0","10","0","0","0","7","0","0","0","0",
